2018-03-28,1000.6986495974792
2018-03-29,1010.5370783495545
2018-03-30,1008.3105791911572
2018-03-31,1018.1693681365547
2018-04-01,1005.8055451840532
2018-04-02,1306.9229265989684
2018-04-03,1553.7821661261926
2018-04-04,1746.1993164206071
2018-04-05,1893.9989197372624
2018-04-06,2007.0240962928904
2018-04-07,2093.339054401461
2018-04-08,2159.22837184206
2018-04-09,2209.519096291775
2018-04-10,2247.902500816076
2018-04-11,2277.197518626698
