,Time,Discharge
843,16-01-1981 ,1525.5870000000002
844,17-01-1981 ,1524.51
845,18-01-1981 ,1532.87
846,19-01-1981 ,1524.529
847,20-01-1981 ,1422.009
848,21-01-1981 ,1390.98
849,22-01-1981 ,1500.924
850,23-01-1981 ,1399.406
851,24-01-1981 ,1454.991
852,25-01-1981 ,1510.615
853,26-01-1981 ,1502.2379999999998
854,27-01-1981 ,1494.707
855,28-01-1981 ,1489.915
856,29-01-1981 ,1488.876
857,30-01-1981 ,1339.8770000000002
858,31-01-1981 ,1226.435
859,01-01-1982 ,1571.25
860,02-01-1982 ,1582.332
861,03-01-1982 ,1584.0629999999999
862,04-01-1982 ,1579.007
863,05-01-1982 ,1584.906
864,06-01-1982 ,1663.8339999999998
865,07-01-1982 ,1875.2979999999998
866,08-01-1982 ,2046.471
867,09-01-1982 ,2087.703
868,10-01-1982 ,2096.657
869,11-01-1982 ,2109.5429999999997
870,12-01-1982 ,1897.329
871,13-01-1982 ,1816.634
872,14-01-1982 ,1929.1729999999998
873,15-01-1982 ,1871.514
874,16-01-1982 ,1659.991
875,17-01-1982 ,1556.704
876,18-01-1982 ,1873.964
877,19-01-1982 ,1564.991
878,20-01-1982 ,1644.973
879,21-01-1982 ,1458.7720000000002
880,22-01-1982 ,1217.063
881,23-01-1982 ,1253.987
882,24-01-1982 ,1305.787
883,25-01-1982 ,1290.078
884,26-01-1982 ,1303.473
885,27-01-1982 ,1496.035
886,28-01-1982 ,1596.713
887,29-01-1982 ,1595.2020000000002
888,30-01-1982 ,1841.965
889,31-01-1982 ,1826.33
890,01-01-1983 ,1372.402
891,02-01-1983 ,994.422
892,03-01-1983 ,2700.461
893,04-01-1983 ,1473.5120000000002
894,05-01-1983 ,500.189
895,06-01-1983 ,695.875
896,07-01-1983 ,753.712
897,08-01-1983 ,651.04
898,09-01-1983 ,624.106
899,10-01-1983 ,612.889
900,11-01-1983 ,614.335
901,12-01-1983 ,613.137
902,13-01-1983 ,617.589
903,14-01-1983 ,625.465
904,15-01-1983 ,629.798
905,16-01-1983 ,619.363
906,17-01-1983 ,620.034
907,18-01-1983 ,610.614
908,19-01-1983 ,611.123
909,20-01-1983 ,605.1619999999999
910,21-01-1983 ,576.924
911,22-01-1983 ,539.734
912,23-01-1983 ,519.633
913,24-01-1983 ,513.6030000000001
914,25-01-1983 ,524.654
915,26-01-1983 ,1593.783
916,27-01-1983 ,478.77099999999996
917,28-01-1983 ,296.313
918,29-01-1983 ,324.468
919,30-01-1983 ,583.88
920,31-01-1983 ,580.411
921,01-01-1984 ,997.9060000000001
922,02-01-1984 ,3679.592
923,03-01-1984 ,4693.771
924,04-01-1984 ,1540.63
925,05-01-1984 ,731.4730000000001
926,06-01-1984 ,509.24800000000005
927,07-01-1984 ,450.436
928,08-01-1984 ,424.31300000000005
929,09-01-1984 ,407.994
930,10-01-1984 ,384.602
931,11-01-1984 ,329.135
932,12-01-1984 ,324.366
933,13-01-1984 ,2122.749
934,14-01-1984 ,655.887
935,15-01-1984 ,597.395
936,16-01-1984 ,4178.093
937,17-01-1984 ,4770.275
938,18-01-1984 ,2169.775
939,19-01-1984 ,973.2710000000001
940,20-01-1984 ,633.637
941,21-01-1984 ,509.88800000000003
942,22-01-1984 ,453.676
943,23-01-1984 ,414.48199999999997
944,24-01-1984 ,383.095
945,25-01-1984 ,373.86300000000006
946,26-01-1984 ,438.47
947,27-01-1984 ,6623.629
948,28-01-1984 ,6083.206999999999
949,29-01-1984 ,2116.782
950,30-01-1984 ,3960.5759999999996
951,31-01-1984 ,8208.74
952,01-01-1985 ,1126.874
953,02-01-1985 ,1105.744
954,03-01-1985 ,1148.598
955,04-01-1985 ,1141.1689999999999
956,05-01-1985 ,1264.156
957,06-01-1985 ,1309.798
958,07-01-1985 ,1317.6170000000002
959,08-01-1985 ,1289.143
960,09-01-1985 ,1143.255
961,10-01-1985 ,1277.44
962,11-01-1985 ,1386.4979999999998
963,12-01-1985 ,1383.856
964,13-01-1985 ,1278.745
965,14-01-1985 ,1258.601
966,15-01-1985 ,1951.965
967,16-01-1985 ,2311.527
968,17-01-1985 ,3034.034
969,18-01-1985 ,3198.357
970,19-01-1985 ,2594.423
971,20-01-1985 ,2463.072
972,21-01-1985 ,2435.97
973,22-01-1985 ,2411.496
974,23-01-1985 ,1851.506
975,24-01-1985 ,1734.715
976,25-01-1985 ,1769.351
977,26-01-1985 ,1842.381
978,27-01-1985 ,1866.9279999999999
979,28-01-1985 ,1854.565
980,29-01-1985 ,1841.138
981,30-01-1985 ,1837.297
982,31-01-1985 ,1669.785
983,01-01-1986 ,1609.77
984,02-01-1986 ,1909.8110000000001
985,03-01-1986 ,2018.164
986,04-01-1986 ,2726.395
987,05-01-1986 ,2966.2129999999997
988,06-01-1986 ,2632.8
989,07-01-1986 ,2373.113
990,08-01-1986 ,2303.827
991,09-01-1986 ,2304.501
992,10-01-1986 ,2209.929
993,11-01-1986 ,2159.617
994,12-01-1986 ,2165.15
995,13-01-1986 ,2028.2910000000002
996,14-01-1986 ,2003.408
997,15-01-1986 ,2125.2729999999997
998,16-01-1986 ,2572.748
999,17-01-1986 ,2748.7009999999996
1000,18-01-1986 ,1576.249
1001,19-01-1986 ,1344.503
1002,20-01-1986 ,1429.892
1003,21-01-1986 ,1351.154
1004,22-01-1986 ,1314.665
1005,23-01-1986 ,1337.434
1006,24-01-1986 ,1267.0610000000001
1007,25-01-1986 ,1220.808
1008,26-01-1986 ,1220.864
1009,27-01-1986 ,1199.734
1010,28-01-1986 ,1198.605
1011,29-01-1986 ,1187.882
1012,30-01-1986 ,1528.079
1013,31-01-1986 ,1687.854
1014,01-01-1987 ,1696.4
1015,02-01-1987 ,1721.257
1016,03-01-1987 ,1529.3870000000002
1017,04-01-1987 ,1428.382
1018,05-01-1987 ,1420.9360000000001
1019,06-01-1987 ,1422.122
1020,07-01-1987 ,1232.896
1021,08-01-1987 ,1344.38
1022,09-01-1987 ,1404.309
1023,10-01-1987 ,1557.1960000000001
1024,11-01-1987 ,1624.602
1025,12-01-1987 ,1629.49
1026,13-01-1987 ,1658.25
1027,14-01-1987 ,1645.3670000000002
1028,15-01-1987 ,1639.52
1029,16-01-1987 ,1744.444
1030,17-01-1987 ,2060.549
1031,18-01-1987 ,2192.022
1032,19-01-1987 ,2118.092
1033,20-01-1987 ,2116.569
1034,21-01-1987 ,2095.371
1035,22-01-1987 ,1956.7579999999998
1036,23-01-1987 ,1851.317
1037,24-01-1987 ,1770.239
1038,25-01-1987 ,1750.8239999999998
1039,26-01-1987 ,1769.8
1040,27-01-1987 ,1872.049
1041,28-01-1987 ,1911.7079999999999
1042,29-01-1987 ,1788.753
1043,30-01-1987 ,1804.1570000000002
1044,31-01-1987 ,1651.6229999999998
1045,01-01-1988 ,1390.751
1046,02-01-1988 ,1448.01
1047,03-01-1988 ,1378.381
1048,04-01-1988 ,1402.239
1049,05-01-1988 ,1252.1689999999999
1050,06-01-1988 ,1263.962
1051,07-01-1988 ,1488.7679999999998
1052,08-01-1988 ,1631.776
1053,09-01-1988 ,1626.474
1054,10-01-1988 ,1604.515
1055,11-01-1988 ,1608.846
1056,12-01-1988 ,1673.605
1057,13-01-1988 ,1831.786
1058,14-01-1988 ,2261.1
1059,15-01-1988 ,3018.89
1060,16-01-1988 ,3239.9390000000003
1061,17-01-1988 ,2730.474
1062,18-01-1988 ,2470.274
1063,19-01-1988 ,2081.0429999999997
1064,20-01-1988 ,2097.482
1065,21-01-1988 ,2342.175
1066,22-01-1988 ,2362.57
1067,23-01-1988 ,2564.901
1068,24-01-1988 ,2679.4
1069,25-01-1988 ,2661.3509999999997
1070,26-01-1988 ,2180.315
1071,27-01-1988 ,2109.867
1072,28-01-1988 ,2796.8540000000003
1073,29-01-1988 ,3856.175
1074,30-01-1988 ,4013.2009999999996
1075,31-01-1988 ,3891.0759999999996
1076,01-01-1989 ,3380.797
1077,02-01-1989 ,4557.175
1078,03-01-1989 ,5941.234
1079,04-01-1989 ,5869.31
1080,05-01-1989 ,4730.13
1081,06-01-1989 ,3453.0290000000005
1082,07-01-1989 ,2346.357
1083,08-01-1989 ,1584.943
1084,09-01-1989 ,1470.101
1085,10-01-1989 ,1420.05
1086,11-01-1989 ,1391.22
1087,12-01-1989 ,1492.067
1088,13-01-1989 ,1646.296
1089,14-01-1989 ,1690.131
1090,15-01-1989 ,1685.9820000000002
1091,16-01-1989 ,1584.5810000000001
1092,17-01-1989 ,1589.094
1093,18-01-1989 ,1741.224
1094,19-01-1989 ,1773.658
1095,20-01-1989 ,1774.3410000000001
1096,21-01-1989 ,1868.338
1097,22-01-1989 ,1938.264
1098,23-01-1989 ,1913.743
1099,24-01-1989 ,1689.104
1100,25-01-1989 ,1768.339
1101,26-01-1989 ,2015.3339999999998
1102,27-01-1989 ,2082.1420000000003
1103,28-01-1989 ,2154.205
1104,29-01-1989 ,2054.736
1105,30-01-1989 ,2102.687
1106,31-01-1989 ,1905.751
1107,01-01-1990 ,1771.656
1108,02-01-1990 ,1767.6029999999998
1109,03-01-1990 ,1683.48
1110,04-01-1990 ,1892.721
1111,05-01-1990 ,1980.557
1112,06-01-1990 ,2116.6220000000003
1113,07-01-1990 ,2226.999
1114,08-01-1990 ,2181.0879999999997
1115,09-01-1990 ,1888.713
1116,10-01-1990 ,1627.71
1117,11-01-1990 ,1518.9389999999999
1118,12-01-1990 ,1500.121
1119,13-01-1990 ,1618.27
1120,14-01-1990 ,1608.414
1121,15-01-1990 ,1589.849
1122,16-01-1990 ,1639.0810000000001
1123,17-01-1990 ,1557.405
1124,18-01-1990 ,1564.1629999999998
1125,19-01-1990 ,1569.611
1126,20-01-1990 ,1672.536
1127,21-01-1990 ,1827.945
1128,22-01-1990 ,1725.455
1129,23-01-1990 ,1750.116
1130,24-01-1990 ,1789.128
1131,25-01-1990 ,1884.161
1132,26-01-1990 ,1916.254
1133,27-01-1990 ,1918.848
1134,28-01-1990 ,1922.895
1135,29-01-1990 ,1928.354
1136,30-01-1990 ,1742.219
1137,31-01-1990 ,1711.444
1138,01-01-1991 ,1504.55
1139,02-01-1991 ,1601.325
1140,03-01-1991 ,1461.8529999999998
1141,04-01-1991 ,1408.6370000000002
1142,05-01-1991 ,1526.836
1143,06-01-1991 ,1627.1170000000002
1144,07-01-1991 ,1503.131
1145,08-01-1991 ,1334.681
1146,09-01-1991 ,1271.4660000000001
1147,10-01-1991 ,1401.254
1148,11-01-1991 ,1487.516
1149,12-01-1991 ,1474.636
1150,13-01-1991 ,1366.832
1151,14-01-1991 ,1318.273
1152,15-01-1991 ,1296.2069999999999
1153,16-01-1991 ,1390.501
1154,17-01-1991 ,1507.741
1155,18-01-1991 ,1442.685
1156,19-01-1991 ,1408.6689999999999
1157,20-01-1991 ,1418.3429999999998
1158,21-01-1991 ,1414.136
1159,22-01-1991 ,1292.167
1160,23-01-1991 ,1140.708
1161,24-01-1991 ,1069.242
1162,25-01-1991 ,1167.798
1163,26-01-1991 ,948.6239999999999
1164,27-01-1991 ,828.703
1165,28-01-1991 ,817.9739999999999
1166,29-01-1991 ,847.11
1167,30-01-1991 ,766.753
1168,31-01-1991 ,741.765
1169,01-01-1992 ,1166.7839999999999
1170,02-01-1992 ,1435.2479999999998
1171,03-01-1992 ,1502.046
1172,04-01-1992 ,1246.904
1173,05-01-1992 ,1273.684
1174,06-01-1992 ,1193.002
1175,07-01-1992 ,1397.0729999999999
1176,08-01-1992 ,1686.009
1177,09-01-1992 ,1493.579
1178,10-01-1992 ,1353.381
1179,11-01-1992 ,1084.989
1180,12-01-1992 ,1401.9229999999998
1181,13-01-1992 ,1220.611
1182,14-01-1992 ,1051.836
1183,15-01-1992 ,1200.943
1184,16-01-1992 ,1443.0510000000002
1185,17-01-1992 ,2211.18
1186,18-01-1992 ,2290.593
1187,19-01-1992 ,2245.153
1188,20-01-1992 ,2241.153
1189,21-01-1992 ,2845.2929999999997
1190,22-01-1992 ,2894.5640000000003
1191,23-01-1992 ,3074.13
1192,24-01-1992 ,4028.7540000000004
1193,25-01-1992 ,2471.121
1194,26-01-1992 ,1036.947
1195,27-01-1992 ,1101.697
1196,28-01-1992 ,1367.2779999999998
1197,29-01-1992 ,1541.105
1198,30-01-1992 ,1730.6629999999998
1199,31-01-1992 ,1723.9470000000001
1200,01-01-1993 ,4911.369000000001
1201,02-01-1993 ,3684.725
1202,03-01-1993 ,3253.587
1203,04-01-1993 ,2866.534
1204,05-01-1993 ,2974.61
1205,06-01-1993 ,2891.155
1206,07-01-1993 ,1378.3029999999999
1207,08-01-1993 ,990.263
1208,09-01-1993 ,915.2510000000001
1209,10-01-1993 ,868.2130000000001
1210,11-01-1993 ,845.296
1211,12-01-1993 ,1026.6019999999999
1212,13-01-1993 ,1252.95
1213,14-01-1993 ,1361.705
1214,15-01-1993 ,1632.6979999999999
1215,16-01-1993 ,1750.723
1216,17-01-1993 ,1776.641
1217,18-01-1993 ,1757.005
1218,19-01-1993 ,1429.023
1219,20-01-1993 ,1238.9289999999999
1220,21-01-1993 ,1186.687
1221,22-01-1993 ,1187.639
1222,23-01-1993 ,1330.789
1223,24-01-1993 ,1474.854
1224,25-01-1993 ,1358.381
1225,26-01-1993 ,1198.835
1226,27-01-1993 ,1125.4180000000001
1227,28-01-1993 ,948.518
1228,29-01-1993 ,702.57
1229,30-01-1993 ,802.91
1230,31-01-1993 ,911.6010000000001
1231,01-01-1994 ,1020.294
1232,02-01-1994 ,1002.5210000000001
1233,03-01-1994 ,1130.354
1234,04-01-1994 ,1195.738
1235,05-01-1994 ,1375.733
1236,06-01-1994 ,1451.8039999999999
1237,07-01-1994 ,1858.826
1238,08-01-1994 ,2333.286
1239,09-01-1994 ,2437.989
1240,10-01-1994 ,2452.123
1241,11-01-1994 ,2461.17
1242,12-01-1994 ,2460.159
1243,13-01-1994 ,2278.871
1244,14-01-1994 ,2200.291
1245,15-01-1994 ,2197.522
1246,16-01-1994 ,2195.599
1247,17-01-1994 ,2273.262
1248,18-01-1994 ,2186.146
1249,19-01-1994 ,2053.114
1250,20-01-1994 ,2031.598
1251,21-01-1994 ,2029.651
1252,22-01-1994 ,1958.223
1253,23-01-1994 ,1956.1370000000002
1254,24-01-1994 ,1895.661
1255,25-01-1994 ,1861.729
1256,26-01-1994 ,1891.2
1257,27-01-1994 ,1922.13
1258,28-01-1994 ,1935.22
1259,29-01-1994 ,1996.576
1260,30-01-1994 ,2008.618
1261,31-01-1994 ,1890.5620000000001
1262,01-01-1995 ,3596.3379999999997
1263,02-01-1995 ,3571.868
1264,03-01-1995 ,3426.384
1265,04-01-1995 ,3572.5240000000003
1266,05-01-1995 ,3626.8059999999996
1267,06-01-1995 ,3658.7729999999997
1268,07-01-1995 ,3643.4390000000003
1269,08-01-1995 ,2787.134
1270,09-01-1995 ,3367.822
1271,10-01-1995 ,3260.7329999999997
1272,11-01-1995 ,3179.821
1273,12-01-1995 ,3149.3709999999996
1274,13-01-1995 ,3148.599
1275,14-01-1995 ,3096.131
1276,15-01-1995 ,3107.434
1277,16-01-1995 ,3028.978
1278,17-01-1995 ,3055.0359999999996
1279,18-01-1995 ,3085.282
1280,19-01-1995 ,3034.554
1281,20-01-1995 ,2990.2459999999996
1282,21-01-1995 ,3840.455
1283,22-01-1995 ,2800.111
1284,23-01-1995 ,1845.124
1285,24-01-1995 ,1241.063
1286,25-01-1995 ,1033.015
1287,26-01-1995 ,1027.306
1288,27-01-1995 ,1020.335
1289,28-01-1995 ,1020.5939999999999
1290,29-01-1995 ,962.0880000000001
1291,30-01-1995 ,1087.116
1292,31-01-1995 ,1135.387
1293,01-01-1996 ,1889.9979999999998
1294,02-01-1996 ,1925.473
1295,03-01-1996 ,2254.88
1296,04-01-1996 ,1925.217
1297,05-01-1996 ,1437.185
1298,06-01-1996 ,1242.485
1299,07-01-1996 ,1066.663
1300,08-01-1996 ,963.627
1301,09-01-1996 ,1035.1589999999999
1302,10-01-1996 ,1091.111
1303,11-01-1996 ,1062.375
1304,12-01-1996 ,1022.83
1305,13-01-1996 ,1246.652
1306,14-01-1996 ,1550.886
1307,15-01-1996 ,1555.326
1308,16-01-1996 ,1579.217
1309,17-01-1996 ,1601.6429999999998
1310,18-01-1996 ,2117.203
1311,19-01-1996 ,2555.769
1312,20-01-1996 ,2588.698
1313,21-01-1996 ,2565.297
1314,22-01-1996 ,2572.605
1315,23-01-1996 ,2554.551
1316,24-01-1996 ,2550.594
1317,25-01-1996 ,2570.492
1318,26-01-1996 ,2628.55
1319,27-01-1996 ,2800.492
1320,28-01-1996 ,2727.259
1321,29-01-1996 ,2625.625
1322,30-01-1996 ,2569.651
1323,31-01-1996 ,2532.8720000000003
1324,01-01-1997 ,1356.2939999999999
1325,02-01-1997 ,1421.19
1326,03-01-1997 ,1431.381
1327,04-01-1997 ,1545.632
1328,05-01-1997 ,1923.7579999999998
1329,06-01-1997 ,2066.916
1330,07-01-1997 ,1818.402
1331,08-01-1997 ,1689.005
1332,09-01-1997 ,1639.338
1333,10-01-1997 ,1631.273
1334,11-01-1997 ,1662.935
1335,12-01-1997 ,1723.404
1336,13-01-1997 ,1635.308
1337,14-01-1997 ,1590.945
1338,15-01-1997 ,1795.8270000000002
1339,16-01-1997 ,2336.784
1340,17-01-1997 ,2409.504
1341,18-01-1997 ,2338.051
1342,19-01-1997 ,2440.927
1343,20-01-1997 ,2462.841
1344,21-01-1997 ,2335.111
1345,22-01-1997 ,2288.716
1346,23-01-1997 ,2268.238
1347,24-01-1997 ,2310.46
1348,25-01-1997 ,2403.064
1349,26-01-1997 ,2687.196
1350,27-01-1997 ,2672.675
1351,28-01-1997 ,2659.387
1352,29-01-1997 ,2553.577
1353,30-01-1997 ,2468.359
1354,31-01-1997 ,2397.658
1355,01-01-1998 ,
1356,02-01-1998 ,
1357,03-01-1998 ,
1358,04-01-1998 ,
1359,05-01-1998 ,
1360,06-01-1998 ,
1361,07-01-1998 ,
1362,08-01-1998 ,
1363,09-01-1998 ,3401.426
1364,10-01-1998 ,3644.9390000000003
1365,11-01-1998 ,3201.77
1366,12-01-1998 ,3137.558
1367,13-01-1998 ,2787.425
1368,14-01-1998 ,2691.9109999999996
1369,15-01-1998 ,2446.054
1370,16-01-1998 ,2168.248
1371,17-01-1998 ,2201.487
1372,18-01-1998 ,2249.468
1373,19-01-1998 ,2493.558
1374,20-01-1998 ,2698.072
1375,21-01-1998 ,2681.0229999999997
1376,22-01-1998 ,2727.066
1377,23-01-1998 ,2764.886
1378,24-01-1998 ,2879.94
1379,25-01-1998 ,3082.7709999999997
1380,26-01-1998 ,3073.317
1381,27-01-1998 ,2977.565
1382,28-01-1998 ,2684.555
1383,29-01-1998 ,2574.845
1384,30-01-1998 ,2486.48
1385,31-01-1998 ,2471.913
1386,01-01-1999 ,1428.421
1387,02-01-1999 ,1533.737
1388,03-01-1999 ,1509.0410000000002
1389,04-01-1999 ,1482.406
1390,05-01-1999 ,1470.239
1391,06-01-1999 ,1515.475
1392,07-01-1999 ,1502.5279999999998
1393,08-01-1999 ,1489.881
1394,09-01-1999 ,1538.884
1395,10-01-1999 ,1582.796
1396,11-01-1999 ,1584.421
1397,12-01-1999 ,1643.102
1398,13-01-1999 ,1812.521
1399,14-01-1999 ,1718.6979999999999
1400,15-01-1999 ,1433.22
1401,16-01-1999 ,1340.874
1402,17-01-1999 ,1379.0520000000001
1403,18-01-1999 ,1415.3470000000002
1404,19-01-1999 ,1340.296
1405,20-01-1999 ,1326.8110000000001
1406,21-01-1999 ,1273.28
1407,22-01-1999 ,1446.257
1408,23-01-1999 ,1594.3570000000002
1409,24-01-1999 ,1497.898
1410,25-01-1999 ,1314.335
1411,26-01-1999 ,933.6310000000001
1412,27-01-1999 ,1017.495
1413,28-01-1999 ,1159.685
1414,29-01-1999 ,1029.615
1415,30-01-1999 ,1040.525
1416,31-01-1999 ,800.3969999999999
1417,01-01-2000 ,759.467
1418,02-01-2000 ,579.75
1419,03-01-2000 ,543.879
1420,04-01-2000 ,742.37
1421,05-01-2000 ,764.34
1422,06-01-2000 ,767.928
1423,07-01-2000 ,736.946
1424,08-01-2000 ,826.5189999999999
1425,09-01-2000 ,1035.039
1426,10-01-2000 ,1221.265
1427,11-01-2000 ,1324.1229999999998
1428,12-01-2000 ,1384.892
1429,13-01-2000 ,1594.921
1430,14-01-2000 ,1874.011
1431,15-01-2000 ,1773.715
1432,16-01-2000 ,1679.065
1433,17-01-2000 ,1673.2939999999999
1434,18-01-2000 ,1654.2910000000002
1435,19-01-2000 ,2006.986
1436,20-01-2000 ,2110.345
1437,21-01-2000 ,1992.914
1438,22-01-2000 ,2160.11
1439,23-01-2000 ,2255.718
1440,24-01-2000 ,2063.73
1441,25-01-2000 ,1973.809
1442,26-01-2000 ,1963.881
1443,27-01-2000 ,1620.8970000000002
1444,28-01-2000 ,1392.156
1445,29-01-2000 ,1370.769
1446,30-01-2000 ,1354.0539999999999
1447,31-01-2000 ,1353.635
1448,01-01-2001 ,1861.7060000000001
1449,02-01-2001 ,1857.1970000000001
1450,03-01-2001 ,1793.263
1451,04-01-2001 ,1942.503
1452,05-01-2001 ,1996.234
1453,06-01-2001 ,2214.971
1454,07-01-2001 ,2424.0460000000003
1455,08-01-2001 ,2483.245
1456,09-01-2001 ,2250.439
1457,10-01-2001 ,2296.22
1458,11-01-2001 ,2326.843
1459,12-01-2001 ,2370.8320000000003
1460,13-01-2001 ,2412.748
1461,14-01-2001 ,2658.3390000000004
1462,15-01-2001 ,2945.107
1463,16-01-2001 ,2803.73
1464,17-01-2001 ,2851.325
1465,18-01-2001 ,3271.8740000000003
1466,19-01-2001 ,2828.3720000000003
1467,20-01-2001 ,2651.2529999999997
1468,21-01-2001 ,2856.768
1469,22-01-2001 ,2769.954
1470,23-01-2001 ,3016.143
1471,24-01-2001 ,3398.7490000000003
1472,25-01-2001 ,3475.179
1473,26-01-2001 ,3481.0609999999997
1474,27-01-2001 ,3259.325
1475,28-01-2001 ,3167.192
1476,29-01-2001 ,2677.8559999999998
1477,30-01-2001 ,2406.56
1478,31-01-2001 ,2308.371
1479,01-01-2002 ,4817.108
1480,02-01-2002 ,4808.258
1481,03-01-2002 ,4813.726
1482,04-01-2002 ,4449.722
1483,05-01-2002 ,4109.504
1484,06-01-2002 ,4014.2090000000003
1485,07-01-2002 ,3987.804
1486,08-01-2002 ,4030.8740000000003
1487,09-01-2002 ,3884.1459999999997
1488,10-01-2002 ,3857.1620000000003
1489,11-01-2002 ,3979.349
1490,12-01-2002 ,4082.489
1491,13-01-2002 ,4094.7740000000003
1492,14-01-2002 ,4088.8459999999995
1493,15-01-2002 ,4064.26
1494,16-01-2002 ,4066.1859999999997
1495,17-01-2002 ,4025.792
1496,18-01-2002 ,3720.752
1497,19-01-2002 ,3712.958
1498,20-01-2002 ,3715.697
1499,21-01-2002 ,3684.6620000000003
1500,22-01-2002 ,3713.3190000000004
1501,23-01-2002 ,4235.7029999999995
1502,24-01-2002 ,4225.972
1503,25-01-2002 ,4040.0609999999997
1504,26-01-2002 ,3871.12
1505,27-01-2002 ,3827.362
1506,28-01-2002 ,3838.7070000000003
1507,29-01-2002 ,3817.014
1508,30-01-2002 ,3833.4159999999997
1509,31-01-2002 ,3605.219
1510,01-01-2003 ,1229.2169999999999
1511,02-01-2003 ,819.523
1512,03-01-2003 ,1057.215
1513,04-01-2003 ,1173.076
1514,05-01-2003 ,1094.844
1515,06-01-2003 ,1077.935
1516,07-01-2003 ,1079.538
1517,08-01-2003 ,1237.675
1518,09-01-2003 ,1313.799
1519,10-01-2003 ,1663.8110000000001
1520,11-01-2003 ,1866.838
1521,12-01-2003 ,1874.842
1522,13-01-2003 ,1842.021
1523,14-01-2003 ,1852.609
1524,15-01-2003 ,1847.971
1525,16-01-2003 ,1672.214
1526,17-01-2003 ,1613.616
1527,18-01-2003 ,1416.5420000000001
1528,19-01-2003 ,1299.329
1529,20-01-2003 ,1277.991
1530,21-01-2003 ,1298.2730000000001
1531,22-01-2003 ,1580.5020000000002
1532,23-01-2003 ,1653.3970000000002
1533,24-01-2003 ,1988.754
1534,25-01-2003 ,1865.749
1535,26-01-2003 ,1899.775
1536,27-01-2003 ,1858.6529999999998
1537,28-01-2003 ,1870.9370000000001
1538,29-01-2003 ,1962.025
1539,30-01-2003 ,2021.384
1540,31-01-2003 ,2023.944
1541,01-01-2004 ,735.8589999999999
1542,02-01-2004 ,620.566
1543,03-01-2004 ,603.269
1544,04-01-2004 ,649.4730000000001
1545,05-01-2004 ,737.8860000000001
1546,06-01-2004 ,729.0980000000001
1547,07-01-2004 ,761.95
1548,08-01-2004 ,745.78
1549,09-01-2004 ,739.582
1550,10-01-2004 ,736.145
1551,11-01-2004 ,740.824
1552,12-01-2004 ,739.937
1553,13-01-2004 ,820.9839999999999
1554,14-01-2004 ,1224.524
1555,15-01-2004 ,605.799
1556,16-01-2004 ,361.65
1557,17-01-2004 ,642.261
1558,18-01-2004 ,406.784
1559,19-01-2004 ,140.94299999999998
1560,20-01-2004 ,107.536
1561,21-01-2004 ,384.225
1562,22-01-2004 ,430.50800000000004
1563,23-01-2004 ,438.335
1564,24-01-2004 ,441.664
1565,25-01-2004 ,443.461
1566,26-01-2004 ,453.904
1567,27-01-2004 ,443.69599999999997
1568,28-01-2004 ,466.22900000000004
1569,29-01-2004 ,562.136
1570,30-01-2004 ,622.775
1571,31-01-2004 ,672.56
1572,01-01-2005 ,904.217
1573,02-01-2005 ,858.75
1574,03-01-2005 ,848.007
1575,04-01-2005 ,881.908
1576,05-01-2005 ,927.5219999999999
1577,06-01-2005 ,674.5169999999999
1578,07-01-2005 ,587.5740000000001
1579,08-01-2005 ,638.023
1580,09-01-2005 ,713.888
1581,10-01-2005 ,707.544
1582,11-01-2005 ,705.605
1583,12-01-2005 ,734.319
1584,13-01-2005 ,790.547
1585,14-01-2005 ,753.568
1586,15-01-2005 ,703.115
1587,16-01-2005 ,699.415
1588,17-01-2005 ,743.4580000000001
1589,18-01-2005 ,768.8
1590,19-01-2005 ,763.96
1591,20-01-2005 ,764.3760000000001
1592,21-01-2005 ,756.9989999999999
1593,22-01-2005 ,697.908
1594,23-01-2005 ,702.4780000000001
1595,24-01-2005 ,999.62
1596,25-01-2005 ,731.9
1597,26-01-2005 ,274.91
1598,27-01-2005 ,283.238
1599,28-01-2005 ,500.305
1600,29-01-2005 ,641.934
1601,30-01-2005 ,661.863
1602,31-01-2005 ,659.0369999999999
1603,01-01-2006 ,1016.818
1604,02-01-2006 ,997.9960000000001
1605,03-01-2006 ,967.347
1606,04-01-2006 ,1274.535
1607,05-01-2006 ,1611.316
1608,06-01-2006 ,2303.705
1609,07-01-2006 ,3075.6690000000003
1610,08-01-2006 ,2839.042
1611,09-01-2006 ,3005.494
1612,10-01-2006 ,2975.053
1613,11-01-2006 ,2992.474
1614,12-01-2006 ,2242.4179999999997
1615,13-01-2006 ,1699.457
1616,14-01-2006 ,1507.32
1617,15-01-2006 ,1604.031
1618,16-01-2006 ,1618.7420000000002
1619,17-01-2006 ,1715.319
1620,18-01-2006 ,1869.799
1621,19-01-2006 ,1896.5839999999998
1622,20-01-2006 ,1151.7089999999998
1623,21-01-2006 ,404.588
1624,22-01-2006 ,361.356
1625,23-01-2006 ,813.192
1626,24-01-2006 ,1711.8370000000002
1627,25-01-2006 ,1518.644
1628,26-01-2006 ,1216.378
1629,27-01-2006 ,1054.204
1630,28-01-2006 ,1073.91
1631,29-01-2006 ,1167.8139999999999
1632,30-01-2006 ,1052.06
1633,31-01-2006 ,1025.917
1634,01-01-2007 ,856.334
1635,02-01-2007 ,898.712
1636,03-01-2007 ,835.8889999999999
1637,04-01-2007 ,779.8789999999999
1638,05-01-2007 ,701.265
1639,06-01-2007 ,650.7769999999999
